customer_zip_code_prefix,item_count,unique_products,unique_sellers,total_price,total_freight,payment_count,total_payment,product_count,missing_product_category,seller_count,seller_states,category_count,geo_lat,geo_lng,geo_city_count,geo_state_count,purchase_year,purchase_month,purchase_dayofweek,purchase_hour,approval_delay_hours,estimated_delivery_month,customer_city_frequency,customer_state_AC,customer_state_AL,customer_state_AM,customer_state_AP,customer_state_BA,customer_state_CE,customer_state_DF,customer_state_ES,customer_state_GO,customer_state_MA,customer_state_MG,customer_state_MS,customer_state_MT,customer_state_PA,customer_state_PB,customer_state_PE,customer_state_PI,customer_state_PR,customer_state_RJ,customer_state_RN,customer_state_RO,customer_state_RR,customer_state_RS,customer_state_SC,customer_state_SE,customer_state_SP,customer_state_TO,payment_types_boleto,payment_types_credit_card,"payment_types_credit_card, debit_card","payment_types_credit_card, voucher",payment_types_debit_card,payment_types_voucher,"payment_types_voucher, credit_card"
4363,1.0,1.0,1.0,39.9,12.48,1.0,52.38,1.0,0.0,1.0,1.0,1.0,-23.646504679681733,-46.66622567766505,2.0,1.0,2017,12,0,14,0.11138888888888888,1,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
14050,1.0,1.0,1.0,67.5,21.11,1.0,88.61,1.0,0.0,1.0,1.0,1.0,-21.1728614527507,-47.82369973956137,2.0,1.0,2018,8,3,11,0.21194444444444444,9,0.005079073624355861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
13183,1.0,1.0,1.0,196.99,31.68,1.0,228.67,1.0,0.0,1.0,1.0,1.0,-22.85503249705697,-47.2130300195921,2.0,1.0,2017,10,1,17,0.98,11,0.0013771249185571285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
17340,1.0,1.0,1.0,78.87,12.89,1.0,91.76,1.0,0.0,1.0,1.0,1.0,-22.48619767441374,-48.55959102350533,1.0,1.0,2017,5,0,15,0.12694444444444444,6,0.00032577148611028845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6397,1.0,1.0,1.0,17.99,9.34,1.0,27.33,1.0,0.0,1.0,1.0,1.0,-23.530930038394203,-46.85832902076941,2.0,1.0,2017,10,1,22,0.31333333333333335,10,0.003420600604158029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
22795,1.0,1.0,1.0,109.9,18.02,1.0,127.92,1.0,0.0,1.0,1.0,1.0,-23.020470737334893,-43.46265642068304,1.0,1.0,2017,6,3,18,0.10361111111111111,7,0.06870816797962448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4726,1.0,1.0,1.0,27.99,7.78,1.0,35.77,1.0,0.0,1.0,1.0,1.0,-23.636027323303832,-46.71300250099039,2.0,1.0,2017,11,3,16,24.15138888888889,11,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
18057,1.0,1.0,1.0,45.99,7.39,1.0,53.38,1.0,0.0,1.0,1.0,1.0,-23.479856225609662,-47.509849880081205,1.0,1.0,2018,3,5,14,0.7138888888888889,4,0.006411775158443405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20040,1.0,1.0,1.0,599.0,55.41,1.0,654.41,1.0,0.0,1.0,1.0,1.0,-22.90568600024909,-43.177156307060464,1.0,1.0,2018,1,1,16,0.6372222222222222,2,0.06870816797962448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5727,1.0,1.0,1.0,85.0,36.69,1.0,121.69,1.0,0.0,1.0,1.0,1.0,-23.6266482450248,-46.73950894543502,2.0,1.0,2017,12,2,15,0.35,1,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20541,1.0,1.0,1.0,101.75,23.29,1.0,125.04,1.0,0.0,1.0,1.0,1.0,-22.92275898098941,-43.246104027508025,1.0,1.0,2018,6,4,21,79.00194444444445,7,0.06870816797962448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3322,1.0,1.0,1.0,19.99,7.39,1.0,27.38,1.0,0.0,1.0,1.0,1.0,-23.548689156518986,-46.56553813802192,2.0,1.0,2018,5,3,9,2.696388888888889,6,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
19026,1.0,1.0,1.0,14.99,12.79,1.0,27.78,1.0,0.0,1.0,1.0,1.0,-22.09898763809469,-51.41646068555834,1.0,1.0,2018,5,1,7,19.010555555555555,5,0.001702896404667417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14730,1.0,1.0,1.0,31.5,13.8,1.0,45.3,1.0,0.0,1.0,1.0,1.0,-20.90649544090401,-48.64248793800183,1.0,1.0,2018,8,3,18,0.17472222222222222,8,0.00019250133270153408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20551,1.0,1.0,1.0,43.62,15.1,1.0,58.72,1.0,0.0,1.0,1.0,1.0,-22.91439065092508,-43.24569874883489,1.0,1.0,2017,8,4,10,0.2025,9,0.06870816797962448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45055,1.0,1.0,1.0,115.99,21.26,1.0,137.25,1.0,0.0,1.0,1.0,1.0,-14.864701100563654,-40.84258947582425,2.0,1.0,2017,2,4,16,14.600555555555555,3,0.0009328910738612806,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66040,1.0,1.0,1.0,55.0,17.67,1.0,72.67,1.0,0.0,1.0,1.0,1.0,-1.455600001062288,-48.47938144871037,2.0,1.0,2018,1,1,23,0.18805555555555556,2,0.004397915062488894,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48601,1.0,1.0,1.0,89.0,17.06,1.0,106.06,1.0,0.0,1.0,1.0,1.0,-9.404393764766883,-38.220296794372175,1.0,1.0,2017,5,1,15,0.17777777777777778,6,0.00042942604987265294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35970,1.0,1.0,1.0,74.99,17.77,1.0,92.76,1.0,0.0,1.0,1.0,1.0,-19.934737596235344,-43.48055574244055,2.0,1.0,2017,8,5,9,0.21805555555555556,9,0.00017769353787833915,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5853,1.0,1.0,1.0,259.99,21.31,1.0,281.3,1.0,0.0,1.0,1.0,1.0,-23.65955686100653,-46.75177268909636,2.0,1.0,2017,11,5,8,0.36,12,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
13331,1.0,1.0,1.0,712.9,0.0,1.0,712.9,1.0,0.0,1.0,1.0,1.0,-23.074269544490605,-47.22683552357864,1.0,1.0,2018,8,1,20,0.24555555555555555,9,0.002961558964638986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
99010,1.0,1.0,1.0,89.9,17.88,1.0,107.78,1.0,0.0,1.0,1.0,1.0,-28.27075286645487,-52.54089769848736,1.0,1.0,2017,8,5,15,61.03333333333333,9,0.00105135343244684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
27215,2.0,2.0,2.0,195.8,35.86,1.0,231.66,2.0,0.0,2.0,1.0,1.0,-22.50604035948804,-44.0946910747231,1.0,1.0,2018,2,6,15,0.26555555555555554,3,0.002295208197595214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8140,1.0,1.0,1.0,39.9,11.85,1.0,51.75,1.0,0.0,1.0,1.0,1.0,-23.51120389131012,-46.39933342623786,2.0,1.0,2018,3,6,7,0.23805555555555555,3,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
13332,1.0,1.0,1.0,49.98,7.61,1.0,57.59,1.0,0.0,1.0,1.0,1.0,-23.05753412468932,-47.21804642138666,1.0,1.0,2018,6,2,22,0.5825,6,0.002961558964638986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
71680,1.0,1.0,1.0,104.49,37.42,1.0,141.91,1.0,0.0,1.0,1.0,1.0,-15.846515912660095,-47.83113215749084,3.0,1.0,2018,3,1,11,0.3186111111111111,4,0.021856305159035718,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7055,1.0,1.0,1.0,24.9,7.78,1.0,32.68,1.0,0.0,1.0,1.0,1.0,-23.4674371196892,-46.56112639367485,1.0,1.0,2018,1,2,13,0.2627777777777778,2,0.011298347450097732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
5541,1.0,1.0,1.0,28.7,7.78,2.0,36.48,1.0,0.0,1.0,1.0,1.0,-23.58828746610215,-46.74170988389852,2.0,1.0,2017,12,4,16,0.13083333333333333,12,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
95580,1.0,1.0,1.0,45.9,26.89,1.0,72.79,1.0,0.0,1.0,1.0,1.0,-29.45367401984629,-49.92164780810167,2.0,1.0,2017,9,4,0,0.4597222222222222,10,8.884676893916958e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
76811,1.0,1.0,1.0,147.9,34.7,1.0,182.6,1.0,0.0,1.0,1.0,1.0,-8.798674164292708,-63.8634749862862,1.0,1.0,2017,7,2,14,0.14472222222222222,8,0.0011253924065628147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3181,1.0,1.0,1.0,118.99,12.04,1.0,131.03,1.0,0.0,1.0,1.0,1.0,-23.558371184517704,-46.58214904266699,2.0,1.0,2017,8,4,10,0.3497222222222222,8,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
24416,1.0,1.0,1.0,39.0,17.92,1.0,56.92,1.0,0.0,1.0,1.0,1.0,-22.840098124434224,-43.06778333387412,2.0,1.0,2017,10,1,0,26.248055555555556,11,0.0038648344488538765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13830,1.0,1.0,1.0,13.65,7.39,1.0,21.04,1.0,0.0,1.0,1.0,1.0,-22.60561843199777,-46.92044723813351,2.0,1.0,2018,4,4,7,0.6222222222222222,5,0.000207309127524729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
79045,1.0,1.0,1.0,122.99,30.11,1.0,153.1,1.0,0.0,1.0,1.0,1.0,-20.461116910037777,-54.54178790593922,1.0,1.0,2018,8,6,18,34.48583333333333,9,0.002976366759462181,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45700,1.0,1.0,1.0,35.9,17.92,1.0,53.82,1.0,0.0,1.0,1.0,1.0,-15.25087590485796,-40.24424010376959,1.0,1.0,2017,11,3,23,0.17777777777777778,12,0.00019250133270153408,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44600,1.0,1.0,1.0,48.9,17.78,1.0,66.68,1.0,0.0,1.0,1.0,1.0,-12.154533930203856,-39.74046054005801,2.0,1.0,2017,4,3,6,20.493333333333332,5,7.403897411597465e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
86970,1.0,1.0,1.0,27.49,18.29,1.0,45.78,1.0,0.0,1.0,1.0,1.0,-24.10102912110576,-52.11709725331264,1.0,1.0,2018,6,3,22,27.603055555555557,7,1.480779482319493e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29107,1.0,1.0,1.0,24.5,15.1,1.0,39.6,1.0,0.0,1.0,1.0,1.0,-20.354058884014453,-40.30128887072216,1.0,1.0,2017,11,5,19,0.27111111111111114,12,0.0034798317834508086,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
89288,1.0,1.0,1.0,550.0,267.08,1.0,817.08,1.0,0.0,1.0,1.0,1.0,-26.23219397821858,-49.411882265954304,2.0,1.0,2018,7,6,20,12.380277777777778,8,0.0005330806136350175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9715,1.0,1.0,1.0,169.0,15.27,1.0,184.27,1.0,0.0,1.0,1.0,1.0,-23.71565592288304,-46.54574782914775,2.0,1.0,2018,5,5,16,0.23083333333333333,6,0.00952141207131434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
22760,1.0,1.0,1.0,84.9,16.84,1.0,101.74,1.0,1.0,1.0,1.0,0.0,-22.938856559491374,-43.34583380346626,1.0,1.0,2017,6,6,13,0.2722222222222222,6,0.06870816797962448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9726,1.0,1.0,1.0,15.9,7.78,1.0,23.68,1.0,0.0,1.0,1.0,1.0,-23.68807971060781,-46.56182137843302,2.0,1.0,2018,1,6,21,16.86138888888889,2,0.00952141207131434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
96300,3.0,1.0,1.0,119.7,48.33,1.0,168.03,1.0,0.0,1.0,1.0,1.0,-32.56105729568267,-53.378113690387714,2.0,1.0,2018,1,5,16,62.31444444444445,2,8.884676893916958e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
95180,1.0,1.0,1.0,38.0,44.81,1.0,82.81,1.0,0.0,1.0,1.0,1.0,-29.22709040065793,-51.348650787139775,1.0,1.0,2017,10,0,10,0.4911111111111111,12,0.0002369247171711189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
25015,1.0,1.0,1.0,34.99,14.1,1.0,49.09,1.0,0.0,1.0,1.0,1.0,-22.78022249371209,-43.31660541678868,1.0,1.0,2017,8,1,14,16.798055555555557,9,0.0026505952733518923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6386,1.0,1.0,1.0,89.99,9.44,1.0,99.43,1.0,0.0,1.0,1.0,1.0,-23.53257175129283,-46.84282293121949,2.0,1.0,2018,1,3,11,0.15527777777777776,2,0.003420600604158029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
22440,1.0,1.0,1.0,13.49,18.23,1.0,31.72,1.0,0.0,1.0,1.0,1.0,-22.984439128577424,-43.22151271315892,1.0,1.0,2018,6,1,16,34.376666666666665,7,0.06870816797962448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22270,1.0,1.0,1.0,120.0,8.26,1.0,128.26,1.0,0.0,1.0,1.0,1.0,-22.95308218823228,-43.18924536490677,1.0,1.0,2018,1,2,14,0.37027777777777776,2,0.06870816797962448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22071,1.0,1.0,1.0,121.9,57.11,1.0,179.01,1.0,0.0,1.0,1.0,1.0,-22.980184787318848,-43.19459066773997,1.0,1.0,2018,6,1,19,0.7188888888888889,7,0.06870816797962448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87400,1.0,1.0,1.0,150.0,13.18,1.0,163.18,1.0,0.0,1.0,1.0,1.0,-23.80214564380776,-53.029694743706514,1.0,1.0,2017,11,0,11,0.3883333333333333,12,4.442338446958479e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39560,1.0,1.0,1.0,24.9,15.1,1.0,40.0,1.0,0.0,1.0,1.0,1.0,-16.164330348585707,-42.29325350147271,1.0,1.0,2017,11,5,12,86.28472222222223,12,0.00022211692234792393,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13976,1.0,1.0,1.0,85.5,14.91,1.0,100.41,1.0,0.0,1.0,1.0,1.0,-22.423670477262608,-46.83237363814914,1.0,1.0,2018,7,6,13,0.2263888888888889,7,0.0005182728188118226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
29906,1.0,1.0,1.0,127.26,27.19,1.0,154.45,1.0,0.0,1.0,1.0,1.0,-19.35541262653365,-40.05373780593817,1.0,1.0,2018,7,0,12,0.3491666666666667,7,0.0007107741515133566,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4854,1.0,1.0,1.0,25.0,12.69,1.0,37.69,1.0,0.0,1.0,1.0,1.0,-23.746937065245564,-46.69079514460872,2.0,1.0,2017,9,1,14,0.24388888888888888,9,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
91130,1.0,1.0,1.0,189.0,16.07,1.0,205.07,1.0,0.0,1.0,1.0,1.0,-30.00435294025177,-51.13114718861931,2.0,1.0,2017,10,0,14,13.52138888888889,11,0.013993366107919208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
13084,1.0,1.0,1.0,95.9,11.3,1.0,107.2,1.0,0.0,1.0,1.0,1.0,-22.823420763935182,-47.08719295680403,1.0,1.0,2018,5,6,20,37.12694444444445,5,0.014896641592134099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
17602,1.0,1.0,1.0,28.0,12.86,1.0,40.86,1.0,0.0,1.0,1.0,1.0,-21.930547778284403,-50.49834751389763,2.0,1.0,2018,8,2,13,0.6152777777777778,8,0.000636735177397382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
71680,1.0,1.0,1.0,129.0,18.7,1.0,147.7,1.0,0.0,1.0,1.0,1.0,-15.846515912660095,-47.83113215749084,3.0,1.0,2018,7,3,7,0.245,8,0.021856305159035718,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35010,1.0,1.0,1.0,179.0,26.87,1.0,205.87,1.0,0.0,1.0,1.0,1.0,-18.85534971833755,-41.94652108961765,1.0,1.0,2018,1,1,9,133.89666666666668,2,0.0013327015340875437,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
75620,1.0,1.0,1.0,180.0,24.06,1.0,204.06,1.0,0.0,1.0,1.0,1.0,-17.518138770022407,-49.45041060514923,1.0,1.0,2018,7,2,22,0.19694444444444445,8,2.961558964638986e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41195,2.0,2.0,1.0,139.85,43.98,1.0,183.83,2.0,0.0,1.0,1.0,1.0,-12.944592597442202,-38.45712036100192,1.0,1.0,2017,3,0,14,0.0,4,0.012246046318782207,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28625,1.0,1.0,1.0,319.99,13.69,1.0,333.68,1.0,0.0,1.0,1.0,1.0,-22.28303811019071,-42.53811896096648,1.0,1.0,2017,9,2,22,0.2075,9,0.0014067405082035184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11015,2.0,1.0,1.0,319.88,39.68,1.0,359.56,1.0,0.0,1.0,1.0,1.0,-23.95315331127147,-46.31920772096948,1.0,1.0,2017,7,0,14,0.23416666666666666,8,0.007403897411597465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
18130,1.0,1.0,1.0,49.0,13.44,1.0,62.44,1.0,0.0,1.0,1.0,1.0,-23.531424390734568,-47.13442765046272,2.0,1.0,2017,11,6,20,12.280277777777778,12,0.0008144287152757211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
29285,1.0,1.0,1.0,99.0,19.66,1.0,118.66,1.0,0.0,1.0,1.0,1.0,-20.839948654995545,-40.73441103540229,2.0,1.0,2018,5,1,8,23.80638888888889,6,0.000207309127524729,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4077,1.0,1.0,1.0,148.0,17.29,1.0,165.29,1.0,0.0,1.0,1.0,1.0,-23.607423597095,-46.65758019528791,2.0,1.0,2017,2,0,20,0.22694444444444445,3,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
35010,2.0,2.0,2.0,115.99,32.54,1.0,148.53,2.0,0.0,2.0,1.0,2.0,-18.85534971833755,-41.94652108961765,1.0,1.0,2017,10,4,12,24.053333333333335,11,0.0013327015340875437,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13820,1.0,1.0,1.0,54.0,14.13,1.0,68.13,1.0,0.0,1.0,1.0,1.0,-22.69294884489288,-46.98287754029338,3.0,1.0,2018,2,4,13,1.0186111111111111,3,0.0005775039981046023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3611,1.0,1.0,1.0,89.9,12.97,1.0,102.87,1.0,0.0,1.0,1.0,1.0,-23.51955757685805,-46.537682988347285,2.0,1.0,2017,12,5,22,0.25277777777777777,1,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
15775,1.0,1.0,1.0,122.99,63.11,1.0,186.1,1.0,0.0,1.0,1.0,1.0,-20.22052678746204,-50.90342436588622,2.0,1.0,2018,8,3,12,1.6627777777777777,9,0.0002961558964638986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
29153,1.0,1.0,1.0,69.9,17.74,1.0,87.64,1.0,0.0,1.0,1.0,1.0,-20.30645308789088,-40.37093583403476,1.0,1.0,2018,2,2,8,0.28444444444444444,3,0.0013771249185571285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15400,1.0,1.0,1.0,19.8,10.96,1.0,30.76,1.0,0.0,1.0,1.0,1.0,-20.73752999199967,-48.9090364662508,2.0,1.0,2017,2,2,10,39.928333333333335,3,0.0003405792809334834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
98700,1.0,1.0,1.0,498.0,29.57,1.0,527.57,1.0,0.0,1.0,1.0,1.0,-28.38782850412007,-53.91593589989315,2.0,1.0,2018,5,3,22,0.3811111111111111,6,0.0004886572291654327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13224,1.0,1.0,1.0,49.0,18.23,1.0,67.23,1.0,0.0,1.0,1.0,1.0,-23.218702229039696,-46.83249590862526,2.0,1.0,2018,5,1,17,8.977777777777778,6,0.0007848131256293312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2866,1.0,1.0,1.0,21.0,7.78,1.0,28.78,1.0,0.0,1.0,1.0,1.0,-23.4676821314479,-46.68087683399112,2.0,1.0,2017,7,0,1,0.20444444444444446,7,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
8900,1.0,1.0,1.0,223.99,14.59,1.0,238.58,1.0,0.0,1.0,1.0,1.0,-23.404915542335686,-46.04306997289354,1.0,1.0,2017,10,6,14,0.3402777777777778,10,0.00013327015340875437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6694,1.0,1.0,1.0,29.9,15.1,1.0,45.0,1.0,0.0,1.0,1.0,1.0,-23.54279078074332,-46.9386624426971,1.0,1.0,2018,1,4,23,0.25666666666666665,2,0.001954628916661731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
